
[ 04:56:41.0771 ] Info:  	Logs before init (time doesn't match):

[ 04:56:41.0771 ] Info:  	Continue


[ 04:56:41.0771 ] Debug:  	main


[ 04:56:41.0771 ] Info:  	Program start

[ 04:56:41.0771 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 04:56:41.0771 ] Info:  	rgset is get, checking for suitable

[ 04:56:41.0772 ] Info:  	It is suitable, compile...

[ 04:56:41.0772 ] Info:  	Compile start

[ 04:56:41.0772 ] Info:  	Path to project: ''

[ 04:56:41.0777 ] Info:  	Compile 32bit


[ 04:56:42.0061 ] Critical Error:  	Error: 1

