
[ 02:52:34.0897 ] Info:  	Logs before init (time doesn't match):

[ 02:52:34.0897 ] Info:  	Continue


[ 02:52:34.0897 ] Debug:  	main


[ 02:52:34.0897 ] Info:  	Program start

[ 02:52:34.0897 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 02:52:34.0898 ] Info:  	rgset is get, checking for suitable

[ 02:52:34.0898 ] Info:  	It is suitable, compile...

[ 02:52:34.0898 ] Info:  	Compile start

[ 02:52:34.0898 ] Info:  	Path to project: ''

[ 02:52:34.0903 ] Info:  	Compile 64bit


[ 02:52:38.0612 ] Critical Error:  	Error: 1

