
[ 12:03:34.0634 ] Info:  	Logs before init (time doesn't match):

[ 12:03:34.0634 ] Info:  	Continue


[ 12:03:34.0634 ] Debug:  	main


[ 12:03:34.0634 ] Info:  	Program start

[ 12:03:34.0634 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 12:03:34.0636 ] Info:  	rgset is get, checking for suitable

[ 12:03:34.0636 ] Info:  	It is suitable, compile...

[ 12:03:34.0636 ] Info:  	Compile start

[ 12:03:34.0636 ] Info:  	Path to project: ''

[ 12:03:34.0645 ] Info:  	Compile 64bit


[ 12:03:44.0424 ] Critical Error:  	Error: 1

