[ 12:28:23.0205 ] Info:  	Rinegine program start


[ 12:28:23.0205 ] Debug:  	Memory allocate: '54' bytes or '0.000051 MB'

[ 12:28:23.0205 ] Debug:  	Memory allocate: '54' bytes or '0.000051 MB'


[ 12:28:23.0205 ] Info:  	Rinegine init

[ 12:28:23.0205 ] Info:  	Rinegine initialized

[ 12:28:23.0205 ] Info:  	Program start

[ 12:28:23.0205 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd32.exe

[ 12:28:23.0210 ] Info:  	rgset is get, checking for suitable

[ 12:28:23.0212 ] Info:  	It is suitable, compile...

[ 12:28:23.0214 ] Info:  	Compile start

[ 12:28:23.0215 ] Info:  	Path to project: ''


[ 12:28:23.0217 ] Debug:  	File config:
name = work
source = main.cpp
bit = 64
run = 64
consol
debug
utfÿ

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '482' bytes or '0.000460 MB'

[ 12:28:23.0221 ] Debug:  	Memory allocate: '258' bytes or '0.000246 MB'

