
[ 04:21:09.0079 ] Info:  	Logs before init (time doesn't match):

[ 04:21:09.0079 ] Info:  	Continue


[ 04:21:09.0079 ] Debug:  	main


[ 04:21:09.0079 ] Info:  	Program start

[ 04:21:09.0079 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 04:21:09.0083 ] Info:  	rgset is get, checking for suitable

[ 04:21:09.0083 ] Info:  	It is suitable, compile...

[ 04:21:09.0083 ] Info:  	Compile start

[ 04:21:09.0083 ] Info:  	Path to project: ''

[ 04:21:09.0087 ] Info:  	Compile 64bit


[ 04:21:09.0143 ] Critical Error:  	Error: 1

