
[ 04:30:44.0324 ] Info:  	Logs before init (time doesn't match):

[ 04:30:44.0325 ] Info:  	Continue


[ 04:30:44.0325 ] Debug:  	main


[ 04:30:44.0325 ] Info:  	Program start

[ 04:30:44.0325 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 04:30:44.0325 ] Info:  	rgset is get, checking for suitable

[ 04:30:44.0325 ] Info:  	It is suitable, compile...

[ 04:30:44.0326 ] Info:  	Compile start

[ 04:30:44.0326 ] Info:  	Path to project: ''

[ 04:30:44.0338 ] Info:  	Compile 64bit


[ 04:30:49.0083 ] Critical Error:  	Error: 1

