
[ 10:22:22.0915 ] Info:  	Logs before init (time doesn't match):

[ 10:22:22.0915 ] Info:  	Continue


[ 10:22:22.0915 ] Debug:  	main


[ 10:22:22.0915 ] Info:  	Program start

[ 10:22:22.0915 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 10:22:22.0915 ] Info:  	rgset is get, checking for suitable

[ 10:22:22.0915 ] Info:  	It is suitable, compile...

[ 10:22:22.0915 ] Info:  	Compile start

[ 10:22:22.0915 ] Info:  	Path to project: ''

[ 10:22:22.0923 ] Info:  	Compile 64bit


[ 10:22:28.0761 ] Critical Error:  	Error: 1

