
[ 04:14:07.0865 ] Info:  	Logs before init (time doesn't match):

[ 04:14:07.0865 ] Info:  	Continue


[ 04:14:07.0865 ] Debug:  	main


[ 04:14:07.0865 ] Info:  	Program start

[ 04:14:07.0865 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 04:14:07.0866 ] Info:  	rgset is get, checking for suitable

[ 04:14:07.0866 ] Info:  	It is suitable, compile...

[ 04:14:07.0866 ] Info:  	Compile start

[ 04:14:07.0866 ] Info:  	Path to project: ''

[ 04:14:07.0871 ] Info:  	Compile 64bit


[ 04:14:10.0389 ] Critical Error:  	Error: 1

