[ 23:03:20.0548 ] Info:  	Rinegine program start


[ 23:03:20.0548 ] Debug:  	Memory allocate: '38' bytes or '0.000036 MB'


[ 23:03:20.0548 ] Info:  	Rinegine init


[ 23:03:20.0548 ] Debug:  	Memory allocate: '38' bytes or '0.000036 MB'


[ 23:03:20.0548 ] Info:  	Rinegine initialized

[ 23:03:20.0548 ] Info:  	Program start

[ 23:03:20.0548 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 23:03:20.0570 ] Info:  	rgset is get, checking for suitable

[ 23:03:20.0580 ] Info:  	It is suitable, compile...

[ 23:03:20.0593 ] Info:  	Compile start

[ 23:03:20.0600 ] Info:  	Path to project: ''


[ 23:03:20.0609 ] Debug:  	File config:
source=test.cpp
consol
debug
bit=64
run = true
name=test
utfÿ

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

[ 23:03:20.0628 ] Debug:  	Memory allocate: '686' bytes or '0.000654 MB'

[ 23:03:20.0628 ] Debug:  	Memory allocate: '326' bytes or '0.000311 MB'

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '326' bytes

[ 23:03:20.0628 ] Debug:  	Memory has been cleared: '686' bytes

