
[ 11:10:33.0457 ] Info:  	Logs before init (time doesn't match):

[ 11:10:33.0457 ] Info:  	Continue


[ 11:10:33.0457 ] Debug:  	main


[ 11:10:33.0457 ] Info:  	Program start

[ 11:10:33.0457 ] Info:  	C:\GLOBAL_PROJECT\RinemestCollection\Rinegine\bin\rgcmd.exe

[ 11:10:33.0457 ] Info:  	rgset is get, checking for suitable

[ 11:10:33.0457 ] Info:  	It is suitable, compile...

[ 11:10:33.0457 ] Info:  	Compile start

[ 11:10:33.0458 ] Info:  	Path to project: ''

[ 11:10:33.0462 ] Info:  	Compile 64bit


[ 11:10:36.0875 ] Critical Error:  	Error: 1

